week_end_date,SampleLocation,case_7d_avg
2022-10-23,MW_Taumarunui,0
2022-10-23,MW_Whanganui,16
2022-10-23,MW_Woodville,0
2022-10-23,NE_BellIsland,19
2022-10-23,NE_Nelson,32
2022-10-23,NO_Ahipara,0
2022-10-23,NO_Dargaville,0
2022-10-23,NO_Kaeo,0
2022-10-23,NO_Kaikohe,1
2022-10-23,NO_Kaitaia,0
2022-10-23,NO_Kerikeri,1
2022-10-23,NO_Mangawhai,1
2022-10-23,NO_Maungaturoto,0
2022-10-23,NO_Paihia,1
2022-10-23,NO_Rawene,0
2022-10-23,NO_Ruakaka,1
2022-10-23,NO_Whangarei,64
2022-10-23,OT_Alexandra,2
2022-10-23,OT_Balclutha,2
2022-10-23,OT_Cromwell,1
2022-10-23,OT_DunedinTahuna,60
2022-10-23,OT_GreenIsland,43
2022-10-23,OT_Mosgiel,43
2022-10-23,OT_Oamaru,3
2022-10-23,OT_Queenstown,4
2022-10-23,SO_Gore,2
2022-10-23,SO_Invercargill,30
2022-10-23,TK_Eltham,1
2022-10-23,TK_Hawera,1
2022-10-23,TK_NewPlymouth,46
2022-10-23,TK_Opunake,1
2022-10-23,TK_Patea,1
2022-10-23,TK_Stratford,1
2022-10-23,TS_Motueka,2
2022-10-23,WC_Greymouth,12
2022-10-23,WC_Hokitika,1
2022-10-23,WC_Westport,1
2022-10-23,WG_Carterton,1
2022-10-23,WG_Featherston,0
2022-10-23,WG_Greytown,1
2022-10-23,WG_Karori,10
2022-10-23,WG_Martinborough,0
2022-10-23,WG_Masterton,5
2022-10-23,WG_MoaPoint,123
2022-10-23,WG_Otaki,1
2022-10-23,WG_Paraparaumu,19
2022-10-23,WG_Porirua,47
2022-10-23,WG_Seaview,141
2022-10-23,WK_Cambridge,6
2022-10-23,WK_Hamilton,120
2022-10-23,WK_Ngatea,0
2022-10-23,WK_Otorohanga,1
2022-10-23,WK_Paeroa,1
2022-10-23,WK_Taupo,8
2022-10-23,WK_TeAwamutu,4
2022-10-23,WK_Thames,4
2022-10-23,WK_Tokoroa,1
2022-10-23,WK_Turangi,1
2022-10-23,WK_Whangamata,1
2022-10-23,WK_Whitianga,2
2022-10-30,AU_ArmyBay,19
2022-10-30,AU_Beachlands,5
2022-10-30,AU_ClarksBeach,0
2022-10-30,AU_Eastern,489
2022-10-30,AU_Helensville,1
2022-10-30,AU_Pukekohe,4
2022-10-30,AU_Rosedale,146
2022-10-30,AU_SnellsAlgies,1
2022-10-30,AU_SouthWestern,50
2022-10-30,AU_Waiuku,2
2022-10-30,AU_Warkworth,2
2022-10-30,AU_Wellsford,1
2022-10-30,AU_Western,222
2022-10-30,BP_Katikati,1
2022-10-30,BP_Kawerau,1
2022-10-30,BP_Maketu,0
2022-10-30,BP_Opotiki,1
2022-10-30,BP_Rotorua,33
2022-10-30,BP_Tauranga,61
2022-10-30,BP_TeMaunga,15
2022-10-30,BP_TePuke,1
2022-10-30,BP_WaihiBeach,0
2022-10-30,BP_Whakatane,2
2022-10-30,CA_Amberley,0
2022-10-30,CA_Ashburton,7
2022-10-30,CA_Christchurch,318
2022-10-30,CA_Kaiapoi,2
2022-10-30,CA_Kaikoura,1
2022-10-30,CA_Rangiora,4
2022-10-30,CA_Rolleston,6
2022-10-30,CA_Timaru,22
2022-10-30,CA_Woodend,1
2022-10-30,GI_Gisborne,26
2022-10-30,HB_Hastings,16
2022-10-30,HB_Napier,55
2022-10-30,HB_Waipawa,1
2022-10-30,HB_Waipukurau,1
2022-10-30,HB_Wairoa,0
2022-10-30,MA_Blenheim,16
2022-10-30,MA_Picton,3
2022-10-30,MW_Dannevirke,1
2022-10-30,MW_Feilding,5
2022-10-30,MW_Levin,6
2022-10-30,MW_Pahiatua,1
2022-10-30,MW_PalmerstonNorth,133
2022-10-30,MW_Taumarunui,1
2022-10-30,MW_Whanganui,28
2022-10-30,MW_Woodville,0
2022-10-30,NE_BellIsland,21
2022-10-30,NE_Nelson,43
2022-10-30,NO_Ahipara,0
2022-10-30,NO_Dargaville,0
2022-10-30,NO_Hikurangi,0
2022-10-30,NO_Kaikohe,1
2022-10-30,NO_Kaitaia,1
2022-10-30,NO_Kawakawa,1
2022-10-30,NO_Kerikeri,1
2022-10-30,NO_Mangawhai,1
2022-10-30,NO_Maungaturoto,0
2022-10-30,NO_Paihia,1
2022-10-30,NO_Whangarei,80
2022-10-30,OT_Alexandra,2
2022-10-30,OT_Balclutha,1
2022-10-30,OT_Cromwell,1
2022-10-30,OT_DunedinTahuna,99
2022-10-30,OT_GreenIsland,72
2022-10-30,OT_Mosgiel,72
2022-10-30,OT_Oamaru,5
2022-10-30,OT_Queenstown,3
2022-10-30,OT_Wanaka,1
2022-10-30,SO_Bluff,0
2022-10-30,SO_Gore,3
2022-10-30,SO_Invercargill,29
2022-10-30,TK_Eltham,2
2022-10-30,TK_Hawera,2
2022-10-30,TK_NewPlymouth,49
2022-10-30,TK_Stratford,1
2022-10-30,TS_Motueka,3
2022-10-30,WC_Greymouth,18
2022-10-30,WC_Hokitika,2
2022-10-30,WC_Westport,3
2022-10-30,WG_Carterton,2
2022-10-30,WG_Featherston,1
2022-10-30,WG_Karori,11
2022-10-30,WG_Martinborough,0
2022-10-30,WG_Masterton,6
2022-10-30,WG_MoaPoint,144
2022-10-30,WG_Otaki,2
2022-10-30,WG_Paraparaumu,17
2022-10-30,WG_Porirua,67
2022-10-30,WG_Seaview,162
2022-10-30,WK_Cambridge,11
2022-10-30,WK_Hamilton,145
2022-10-30,WK_Otorohanga,1
2022-10-30,WK_Paeroa,1
2022-10-30,WK_Taupo,12
2022-10-30,WK_TeAwamutu,3
2022-10-30,WK_Thames,2
2022-10-30,WK_Tokoroa,1
2022-10-30,WK_Turangi,1
2022-10-30,WK_Whangamata,0
2022-10-30,WK_Whitianga,2
2022-11-06,AU_ArmyBay,21
2022-11-06,AU_Beachlands,9
2022-11-06,AU_ClarksBeach,0
2022-11-06,AU_Eastern,487
2022-11-06,AU_Helensville,0
2022-11-06,AU_Omaha,0
2022-11-06,AU_Pukekohe,4
2022-11-06,AU_Rosedale,149
2022-11-06,AU_SnellsAlgies,2
2022-11-06,AU_SouthWestern,53
2022-11-06,AU_Waiuku,2
2022-11-06,AU_Warkworth,2
2022-11-06,AU_Wellsford,0
2022-11-06,AU_Western,209
2022-11-06,BP_Katikati,1
2022-11-06,BP_Kawerau,1
2022-11-06,BP_Opotiki,0
2022-11-06,BP_Rotorua,32
2022-11-06,BP_Tauranga,63
2022-11-06,BP_TeMaunga,12
2022-11-06,BP_TePuke,1
2022-11-06,BP_Whakatane,3
2022-11-06,CA_Amberley,1
2022-11-06,CA_Ashburton,8
2022-11-06,CA_Christchurch,305
2022-11-06,CA_Kaiapoi,1
2022-11-06,CA_Kaikoura,1
2022-11-06,CA_Leeston,1
2022-11-06,CA_Rangiora,2
2022-11-06,CA_Rolleston,5
2022-11-06,CA_Timaru,33
2022-11-06,CA_Woodend,0
2022-11-06,GI_Gisborne,31
2022-11-06,HB_Hastings,20
2022-11-06,HB_Napier,39
2022-11-06,HB_Waipawa,0
2022-11-06,HB_Waipukurau,2
2022-11-06,HB_Wairoa,1
2022-11-06,MA_Blenheim,13
2022-11-06,MA_Picton,2
2022-11-06,MW_Dannevirke,1
2022-11-06,MW_Feilding,3
2022-11-06,MW_Levin,4
2022-11-06,MW_Pahiatua,0
2022-11-06,MW_PalmerstonNorth,136
2022-11-06,MW_Taumarunui,1
2022-11-06,MW_Whanganui,26
2022-11-06,MW_Woodville,0
2022-11-06,NE_BellIsland,20
2022-11-06,NE_Nelson,43
2022-11-06,NO_Ahipara,0
2022-11-06,NO_Dargaville,1
2022-11-06,NO_Kaikohe,1
2022-11-06,NO_Kaitaia,1
2022-11-06,NO_Kawakawa,0
2022-11-06,NO_Kerikeri,1
2022-11-06,NO_Mangawhai,1
2022-11-06,NO_Paihia,1
2022-11-06,NO_Ruakaka,1
2022-11-06,NO_Whangarei,83
2022-11-06,NO_Whatuwhiwhi,0
2022-11-06,OT_Alexandra,4
2022-11-06,OT_Balclutha,1
2022-11-06,OT_Cromwell,1
2022-11-06,OT_DunedinTahuna,125
2022-11-06,OT_GreenIsland,90
2022-11-06,OT_Mosgiel,90
2022-11-06,OT_Oamaru,5
2022-11-06,OT_Queenstown,5
2022-11-06,OT_Wanaka,2
2022-11-06,SO_Bluff,1
2022-11-06,SO_Gore,2
2022-11-06,SO_Invercargill,32
2022-11-06,TK_Eltham,2
2022-11-06,TK_Hawera,2
2022-11-06,TK_NewPlymouth,43
2022-11-06,TK_Patea,0
2022-11-06,TK_Stratford,2
2022-11-06,TS_Motueka,2
2022-11-06,WC_Greymouth,20
2022-11-06,WC_Hokitika,1
2022-11-06,WC_Westport,4
2022-11-06,WG_Carterton,1
2022-11-06,WG_Featherston,1
2022-11-06,WG_Greytown,1
2022-11-06,WG_Karori,12
2022-11-06,WG_Masterton,7
2022-11-06,WG_MoaPoint,148
2022-11-06,WG_Otaki,1
2022-11-06,WG_Paraparaumu,20
2022-11-06,WG_Porirua,83
2022-11-06,WG_Seaview,152
2022-11-06,WK_Cambridge,8
2022-11-06,WK_Hamilton,175
2022-11-06,WK_Ngatea,0
2022-11-06,WK_Otorohanga,1
2022-11-06,WK_Paeroa,1
2022-11-06,WK_Taupo,8
2022-11-06,WK_TeAwamutu,4
2022-11-06,WK_Thames,0
2022-11-06,WK_Tokoroa,1
2022-11-06,WK_Turangi,0
2022-11-06,WK_Whitianga,1
2022-11-13,AU_ArmyBay,23
2022-11-13,AU_Beachlands,7
2022-11-13,AU_ClarksBeach,0
2022-11-13,AU_Eastern,558
2022-11-13,AU_Helensville,0
2022-11-13,AU_Pukekohe,4
2022-11-13,AU_Rosedale,157
2022-11-13,AU_SnellsAlgies,1
2022-11-13,AU_SouthWestern,55
2022-11-13,AU_Waiuku,3
2022-11-13,AU_Warkworth,3
2022-11-13,AU_Wellsford,1
2022-11-13,AU_Western,235
2022-11-13,BP_Katikati,1
2022-11-13,BP_Kawerau,0
2022-11-13,BP_Opotiki,0
2022-11-13,BP_Rotorua,35
2022-11-13,BP_Tauranga,67
2022-11-13,BP_TeMaunga,12
2022-11-13,BP_TePuke,1
2022-11-13,BP_WaihiBeach,0
2022-11-13,BP_Whakatane,2
2022-11-13,CA_Amberley,0
2022-11-13,CA_Ashburton,11
2022-11-13,CA_Christchurch,303
2022-11-13,CA_Kaiapoi,2
2022-11-13,CA_Kaikoura,1
2022-11-13,CA_Rangiora,2
2022-11-13,CA_Rolleston,5
2022-11-13,CA_Timaru,29
2022-11-13,CA_Woodend,0
2022-11-13,GI_Gisborne,27
2022-11-13,HB_Hastings,18
2022-11-13,HB_Napier,45
2022-11-13,HB_Waipukurau,1
2022-11-13,HB_Wairoa,0
2022-11-13,MA_Blenheim,16
2022-11-13,MA_Picton,1
2022-11-13,MW_Dannevirke,0
2022-11-13,MW_Eketahuna,1
2022-11-13,MW_Feilding,3
2022-11-13,MW_Levin,3
2022-11-13,MW_Pahiatua,0
2022-11-13,MW_PalmerstonNorth,109
2022-11-13,MW_Taumarunui,1
2022-11-13,MW_Whanganui,33
2022-11-13,MW_Woodville,0
2022-11-13,NE_BellIsland,16
2022-11-13,NE_Nelson,38
2022-11-13,NO_Ahipara,1
2022-11-13,NO_Dargaville,0
2022-11-13,NO_Kaikohe,0
2022-11-13,NO_Kaitaia,3
2022-11-13,NO_Kawakawa,0
2022-11-13,NO_Kerikeri,1
2022-11-13,NO_Mangawhai,0
2022-11-13,NO_Maungaturoto,0
2022-11-13,NO_Paihia,0
2022-11-13,NO_Rawene,0
2022-11-13,NO_Ruakaka,0
2022-11-13,NO_Whangarei,94
2022-11-13,OT_Alexandra,2
2022-11-13,OT_Balclutha,1
2022-11-13,OT_Cromwell,1
2022-11-13,OT_DunedinTahuna,126
2022-11-13,OT_GreenIsland,92
2022-11-13,OT_Mosgiel,92
2022-11-13,OT_Oamaru,9
2022-11-13,OT_Queenstown,6
2022-11-13,OT_Wanaka,2
2022-11-13,SO_Bluff,0
2022-11-13,SO_Gore,2
2022-11-13,SO_Invercargill,34
2022-11-13,TK_Eltham,2
2022-11-13,TK_Hawera,2
2022-11-13,TK_NewPlymouth,40
2022-11-13,TK_Opunake,0
2022-11-13,TK_Patea,0
2022-11-13,TK_Stratford,1
2022-11-13,TS_Motueka,2
2022-11-13,WC_Greymouth,18
2022-11-13,WC_Hokitika,1
2022-11-13,WC_Reefton,0
2022-11-13,WC_Westport,1
2022-11-13,WG_Carterton,1
2022-11-13,WG_Featherston,0
2022-11-13,WG_Greytown,1
2022-11-13,WG_Karori,9
2022-11-13,WG_Masterton,5
2022-11-13,WG_MoaPoint,136
2022-11-13,WG_Otaki,1
2022-11-13,WG_Paraparaumu,18
2022-11-13,WG_Porirua,78
2022-11-13,WG_Seaview,166
2022-11-13,WK_Cambridge,7
2022-11-13,WK_Hamilton,182
2022-11-13,WK_Ngatea,0
2022-11-13,WK_Otorohanga,1
2022-11-13,WK_Paeroa,1
2022-11-13,WK_Taupo,9
2022-11-13,WK_TeAwamutu,5
2022-11-13,WK_Thames,1
2022-11-13,WK_Tokoroa,1
2022-11-13,WK_Turangi,0
2022-11-13,WK_Whangamata,1
2022-11-13,WK_Whitianga,1
2022-11-20,AU_ArmyBay,20
2022-11-20,AU_Beachlands,9
2022-11-20,AU_ClarksBeach,1
2022-11-20,AU_Eastern,637
2022-11-20,AU_Helensville,1
2022-11-20,AU_Pukekohe,7
2022-11-20,AU_Rosedale,176
2022-11-20,AU_SnellsAlgies,1
2022-11-20,AU_SouthWestern,64
2022-11-20,AU_Waiuku,2
2022-11-20,AU_Warkworth,1
2022-11-20,AU_Wellsford,1
2022-11-20,AU_Western,268
2022-11-20,BP_Katikati,1
2022-11-20,BP_Kawerau,1
2022-11-20,BP_Opotiki,0
2022-11-20,BP_Rotorua,45
2022-11-20,BP_Tauranga,81
2022-11-20,BP_TeMaunga,13
2022-11-20,BP_TePuke,0
2022-11-20,BP_WaihiBeach,0
2022-11-20,BP_Whakatane,2
2022-11-20,CA_Ashburton,12
2022-11-20,CA_Christchurch,348
2022-11-20,CA_Kaiapoi,1
2022-11-20,CA_Kaikoura,0
2022-11-20,CA_Leeston,0
2022-11-20,CA_Rangiora,3
2022-11-20,CA_Rolleston,5
2022-11-20,CA_Timaru,36
2022-11-20,CA_Woodend,1
2022-11-20,GI_Gisborne,24
2022-11-20,HB_Hastings,22
2022-11-20,HB_Napier,57
2022-11-20,HB_Waipawa,0
2022-11-20,HB_Wairoa,3
2022-11-20,MA_Blenheim,22
2022-11-20,MA_Picton,2
2022-11-20,MW_Dannevirke,1
2022-11-20,MW_Eketahuna,0
2022-11-20,MW_Feilding,2
2022-11-20,MW_Levin,5
2022-11-20,MW_Pahiatua,1
2022-11-20,MW_PalmerstonNorth,114
2022-11-20,MW_Taumarunui,0
2022-11-20,MW_Whanganui,37
2022-11-20,MW_Woodville,0
2022-11-20,NE_BellIsland,19
2022-11-20,NE_Nelson,43
2022-11-20,NO_Ahipara,0
2022-11-20,NO_Dargaville,1
2022-11-20,NO_Hikurangi,0
2022-11-20,NO_Kaikohe,1
2022-11-20,NO_Kaitaia,1
2022-11-20,NO_Kawakawa,0
2022-11-20,NO_Kerikeri,0
2022-11-20,NO_Mangawhai,1
2022-11-20,NO_Maungaturoto,0
2022-11-20,NO_Paihia,1
2022-11-20,NO_Rawene,0
2022-11-20,NO_Ruakaka,0
2022-11-20,NO_Whangarei,92
2022-11-20,OT_Alexandra,2
2022-11-20,OT_Balclutha,1
2022-11-20,OT_Cromwell,2
2022-11-20,OT_DunedinTahuna,133
2022-11-20,OT_GreenIsland,92
2022-11-20,OT_Mosgiel,92
2022-11-20,OT_Oamaru,10
2022-11-20,OT_Queenstown,7
2022-11-20,OT_Wanaka,2
2022-11-20,SO_Bluff,1
2022-11-20,SO_Gore,3
2022-11-20,SO_Invercargill,37
2022-11-20,TK_Eltham,1
2022-11-20,TK_Hawera,1
2022-11-20,TK_NewPlymouth,52
2022-11-20,TK_Opunake,0
2022-11-20,TK_Patea,0
2022-11-20,TK_Stratford,1
2022-11-20,TS_Motueka,2
2022-11-20,WC_Greymouth,16
2022-11-20,WC_Hokitika,1
2022-11-20,WC_Reefton,0
2022-11-20,WC_Westport,0
2022-11-20,WG_Carterton,1
2022-11-20,WG_Featherston,1
2022-11-20,WG_Greytown,0
2022-11-20,WG_Karori,10
2022-11-20,WG_Martinborough,0
2022-11-20,WG_Masterton,6
2022-11-20,WG_MoaPoint,144
2022-11-20,WG_Otaki,2
2022-11-20,WG_Paraparaumu,23
2022-11-20,WG_Porirua,67
2022-11-20,WG_Seaview,177
2022-11-20,WK_Cambridge,7
2022-11-20,WK_Hamilton,199
2022-11-20,WK_Ngatea,1
2022-11-20,WK_Otorohanga,2
2022-11-20,WK_Paeroa,1
2022-11-20,WK_Taupo,10
2022-11-20,WK_TeAwamutu,5
2022-11-20,WK_Thames,2
2022-11-20,WK_Tokoroa,1
2022-11-20,WK_Turangi,0
2022-11-20,WK_Whangamata,1
2022-11-20,WK_Whitianga,1
2022-11-27,AU_ArmyBay,32
2022-11-27,AU_Beachlands,8
2022-11-27,AU_ClarksBeach,0
2022-11-27,AU_Eastern,794
2022-11-27,AU_Helensville,0
2022-11-27,AU_Pukekohe,7
2022-11-27,AU_Rosedale,202
2022-11-27,AU_SnellsAlgies,2
2022-11-27,AU_SouthWestern,90
2022-11-27,AU_Waiuku,1
2022-11-27,AU_Warkworth,2
2022-11-27,AU_Wellsford,0
2022-11-27,AU_Western,314
2022-11-27,BP_Katikati,1
2022-11-27,BP_Kawerau,2
2022-11-27,BP_Opotiki,1
2022-11-27,BP_Rotorua,47
2022-11-27,BP_Tauranga,91
2022-11-27,BP_TeMaunga,20
2022-11-27,BP_TePuke,2
2022-11-27,BP_WaihiBeach,0
2022-11-27,BP_Whakatane,1
2022-11-27,CA_Ashburton,13
2022-11-27,CA_Christchurch,373
2022-11-27,CA_Kaiapoi,1
2022-11-27,CA_Kaikoura,0
2022-11-27,CA_Leeston,0
2022-11-27,CA_Rangiora,2
2022-11-27,CA_Rolleston,6
2022-11-27,CA_Timaru,55
2022-11-27,CA_Woodend,1
2022-11-27,GI_Gisborne,20
2022-11-27,HB_Hastings,27
2022-11-27,HB_Napier,70
2022-11-27,HB_Waipawa,0
2022-11-27,HB_Waipukurau,0
2022-11-27,HB_Wairoa,7
2022-11-27,MA_Blenheim,27
2022-11-27,MA_Picton,2
2022-11-27,MW_Dannevirke,1
2022-11-27,MW_Feilding,4
2022-11-27,MW_Levin,3
2022-11-27,MW_Pahiatua,0
2022-11-27,MW_PalmerstonNorth,108
2022-11-27,MW_Taumarunui,1
2022-11-27,MW_Whanganui,40
2022-11-27,MW_Woodville,0
2022-11-27,NE_BellIsland,18
2022-11-27,NE_Nelson,46
2022-11-27,NO_Ahipara,0
2022-11-27,NO_Dargaville,1
2022-11-27,NO_Hikurangi,0
2022-11-27,NO_Kaeo,0
2022-11-27,NO_Kaikohe,1
2022-11-27,NO_Kaitaia,1
2022-11-27,NO_Kerikeri,0
2022-11-27,NO_Mangawhai,1
2022-11-27,NO_Maungaturoto,0
2022-11-27,NO_Paihia,1
2022-11-27,NO_Ruakaka,0
2022-11-27,NO_Whangarei,86
2022-11-27,OT_Alexandra,3
2022-11-27,OT_Balclutha,2
2022-11-27,OT_Cromwell,2
2022-11-27,OT_DunedinTahuna,139
2022-11-27,OT_GreenIsland,100
2022-11-27,OT_Mosgiel,100
2022-11-27,OT_Oamaru,7
2022-11-27,OT_Queenstown,7
2022-11-27,OT_Wanaka,1
2022-11-27,SO_Gore,3
2022-11-27,SO_Invercargill,46
2022-11-27,TK_Eltham,2
2022-11-27,TK_Hawera,2
2022-11-27,TK_NewPlymouth,51
2022-11-27,TK_Patea,0
2022-11-27,TK_Stratford,1
2022-11-27,TS_Motueka,1
2022-11-27,WC_Greymouth,16
2022-11-27,WC_Hokitika,1
2022-11-27,WC_Westport,1
2022-11-27,WG_Carterton,1
2022-11-27,WG_Featherston,1
2022-11-27,WG_Greytown,0
2022-11-27,WG_Karori,11
2022-11-27,WG_Masterton,8
2022-11-27,WG_MoaPoint,153
2022-11-27,WG_Otaki,2
2022-11-27,WG_Paraparaumu,17
2022-11-27,WG_Porirua,75
2022-11-27,WG_Seaview,183
2022-11-27,WK_Cambridge,8
2022-11-27,WK_Hamilton,245
2022-11-27,WK_Ngatea,1
2022-11-27,WK_Otorohanga,1
2022-11-27,WK_Paeroa,2
2022-11-27,WK_Taupo,7
2022-11-27,WK_TeAwamutu,5
2022-11-27,WK_Thames,1
2022-11-27,WK_Tokoroa,3
2022-11-27,WK_Turangi,0
2022-11-27,WK_Whangamata,0
2022-11-27,WK_Whitianga,1
2022-12-04,AU_ArmyBay,42
2022-12-04,AU_Beachlands,9
2022-12-04,AU_ClarksBeach,0
2022-12-04,AU_Eastern,927
2022-12-04,AU_Helensville,1
2022-12-04,AU_Pukekohe,9
2022-12-04,AU_Rosedale,245
2022-12-04,AU_SnellsAlgies,3
2022-12-04,AU_SouthWestern,115
2022-12-04,AU_Waiuku,5
2022-12-04,AU_Warkworth,2
2022-12-04,AU_Wellsford,1
2022-12-04,AU_Western,384
2022-12-04,BP_Katikati,1
2022-12-04,BP_Kawerau,2
2022-12-04,BP_Opotiki,1
2022-12-04,BP_Rotorua,72
2022-12-04,BP_Tauranga,115
2022-12-04,BP_TeMaunga,29
2022-12-04,BP_TePuke,2
2022-12-04,BP_WaihiBeach,0
2022-12-04,BP_Whakatane,3
2022-12-04,CA_Amberley,0
2022-12-04,CA_Ashburton,10
2022-12-04,CA_Christchurch,521
2022-12-04,CA_Kaiapoi,2
2022-12-04,CA_Kaikoura,1
2022-12-04,CA_Leeston,1
2022-12-04,CA_Rangiora,3
2022-12-04,CA_Rolleston,9
2022-12-04,CA_Timaru,53
2022-12-04,CA_Woodend,1
2022-12-04,GI_Gisborne,32
2022-12-04,HB_Hastings,33
2022-12-04,HB_Napier,83
2022-12-04,HB_Waipawa,0
2022-12-04,HB_Waipukurau,0
2022-12-04,HB_Wairoa,6
2022-12-04,MA_Blenheim,35
2022-12-04,MA_Picton,1
2022-12-04,MW_Dannevirke,3
2022-12-04,MW_Feilding,6
2022-12-04,MW_Levin,5
2022-12-04,MW_Pahiatua,1
2022-12-04,MW_PalmerstonNorth,160
2022-12-04,MW_Taumarunui,1
2022-12-04,MW_Whanganui,55
2022-12-04,NE_BellIsland,28
2022-12-04,NE_Nelson,64
2022-12-04,NO_Ahipara,1
2022-12-04,NO_Dargaville,2
2022-12-04,NO_Hikurangi,0
2022-12-04,NO_Kaikohe,0
2022-12-04,NO_Kaitaia,1
2022-12-04,NO_Kawakawa,1
2022-12-04,NO_Kerikeri,1
2022-12-04,NO_Mangawhai,1
2022-12-04,NO_Maungaturoto,0
2022-12-04,NO_Paihia,1
2022-12-04,NO_Ruakaka,1
2022-12-04,NO_Whangarei,93
2022-12-04,OT_Alexandra,5
2022-12-04,OT_Balclutha,2
2022-12-04,OT_Cromwell,1
2022-12-04,OT_DunedinTahuna,167
2022-12-04,OT_GreenIsland,121
2022-12-04,OT_Mosgiel,121
2022-12-04,OT_Oamaru,9
2022-12-04,OT_Queenstown,8
2022-12-04,OT_Wanaka,1
2022-12-04,SO_Bluff,0
2022-12-04,SO_Gore,5
2022-12-04,SO_Invercargill,65
2022-12-04,TK_Eltham,3
2022-12-04,TK_Hawera,3
2022-12-04,TK_NewPlymouth,68
2022-12-04,TK_Stratford,1
2022-12-04,TS_Motueka,1
2022-12-04,WC_Greymouth,18
2022-12-04,WC_Hokitika,1
2022-12-04,WC_Reefton,0
2022-12-04,WC_Westport,2
2022-12-04,WG_Carterton,3
2022-12-04,WG_Featherston,1
2022-12-04,WG_Greytown,1
2022-12-04,WG_Karori,16
2022-12-04,WG_Masterton,13
2022-12-04,WG_MoaPoint,204
2022-12-04,WG_Otaki,3
2022-12-04,WG_Paraparaumu,31
2022-12-04,WG_Porirua,100
2022-12-04,WG_Seaview,220
2022-12-04,WK_Cambridge,8
2022-12-04,WK_Hamilton,287
2022-12-04,WK_Ngatea,0
2022-12-04,WK_Otorohanga,1
2022-12-04,WK_Paeroa,3
2022-12-04,WK_Taupo,12
2022-12-04,WK_TeAwamutu,4
2022-12-04,WK_Thames,2
2022-12-04,WK_Tokoroa,3
2022-12-04,WK_Turangi,1
2022-12-04,WK_Whangamata,2
2022-12-04,WK_Whitianga,2
2022-12-11,AU_ArmyBay,47
2022-12-11,AU_Beachlands,14
2022-12-11,AU_ClarksBeach,1
2022-12-11,AU_Eastern,1132
2022-12-11,AU_Helensville,1
2022-12-11,AU_Pukekohe,12
2022-12-11,AU_Rosedale,272
2022-12-11,AU_SnellsAlgies,2
2022-12-11,AU_SouthWestern,141
2022-12-11,AU_Waiuku,8
2022-12-11,AU_Warkworth,2
2022-12-11,AU_Wellsford,2
2022-12-11,AU_Western,425
2022-12-11,BP_Katikati,2
2022-12-11,BP_Kawerau,1
2022-12-11,BP_Opotiki,1
2022-12-11,BP_Rotorua,88
2022-12-11,BP_Tauranga,148
2022-12-11,BP_TeMaunga,31
2022-12-11,BP_TePuke,3
2022-12-11,BP_WaihiBeach,1
2022-12-11,BP_Whakatane,5
2022-12-11,CA_Amberley,1
2022-12-11,CA_Ashburton,15
2022-12-11,CA_Christchurch,649
2022-12-11,CA_Kaiapoi,2
2022-12-11,CA_Kaikoura,0
2022-12-11,CA_Leeston,2
2022-12-11,CA_Rangiora,8
2022-12-11,CA_Rolleston,10
2022-12-11,CA_Timaru,53
2022-12-11,CA_Woodend,1
2022-12-11,GI_Gisborne,34
2022-12-11,HB_Hastings,37
2022-12-11,HB_Napier,95
2022-12-11,HB_Waipawa,0
2022-12-11,HB_Waipukurau,2
2022-12-11,HB_Wairoa,7
2022-12-11,MA_Blenheim,43
2022-12-11,MA_Picton,3
2022-12-11,MW_Dannevirke,4
2022-12-11,MW_Eketahuna,0
2022-12-11,MW_Feilding,7
2022-12-11,MW_Levin,8
2022-12-11,MW_Pahiatua,2
2022-12-11,MW_PalmerstonNorth,184
2022-12-11,MW_Taumarunui,1
2022-12-11,MW_Whanganui,70
2022-12-11,MW_Woodville,1
2022-12-11,NE_BellIsland,29
2022-12-11,NE_Nelson,60
2022-12-11,NO_Ahipara,0
2022-12-11,NO_Dargaville,2
2022-12-11,NO_Hikurangi,0
2022-12-11,NO_Kaeo,0
2022-12-11,NO_Kaikohe,1
2022-12-11,NO_Kaitaia,1
2022-12-11,NO_Kawakawa,1
2022-12-11,NO_Kerikeri,1
2022-12-11,NO_Mangawhai,2
2022-12-11,NO_Maungaturoto,0
2022-12-11,NO_Paihia,1
2022-12-11,NO_Ruakaka,1
2022-12-11,NO_Whangarei,106
2022-12-11,OT_Alexandra,3
2022-12-11,OT_Balclutha,1
2022-12-11,OT_Cromwell,3
2022-12-11,OT_DunedinTahuna,219
2022-12-11,OT_GreenIsland,150
2022-12-11,OT_Mosgiel,150
2022-12-11,OT_Oamaru,12
2022-12-11,OT_Queenstown,10
2022-12-11,OT_Wanaka,2
2022-12-11,SO_Bluff,0
2022-12-11,SO_Gore,6
2022-12-11,SO_Invercargill,79
2022-12-11,TK_Eltham,4
2022-12-11,TK_Hawera,4
2022-12-11,TK_NewPlymouth,87
2022-12-11,TK_Opunake,0
2022-12-11,TK_Patea,0
2022-12-11,TK_Stratford,1
2022-12-11,TS_Motueka,2
2022-12-11,WC_Greymouth,12
2022-12-11,WC_Hokitika,1
2022-12-11,WC_Reefton,1
2022-12-11,WC_Westport,2
2022-12-11,WG_Carterton,5
2022-12-11,WG_Featherston,0
2022-12-11,WG_Greytown,1
2022-12-11,WG_Karori,18
