SampleLocation,sars_gcl,Collected,Result,copies_per_day_per_person
NO_Dargaville,0,2021-10-29,Not detected,0
NO_Dargaville,0,2021-11-01,Not detected,0
NO_Dargaville,0,2021-11-04,Not detected,0
NO_Dargaville,1132.39,2021-11-08,Detected,576869
NO_Dargaville,500,2021-11-11,Detected,254713
NO_Dargaville,500,2021-11-15,Detected,254713
NO_Dargaville,500,2021-11-18,Detected,254713
NO_Dargaville,0,2021-11-23,Not detected,0
NO_Dargaville,0,2021-11-25,Not detected,0
NO_Dargaville,1748.02,2021-11-29,Detected,890488
NO_Dargaville,500,2021-12-02,Detected,254713
NO_Dargaville,500,2021-12-07,Detected,254713
NO_Dargaville,0,2021-12-09,Not detected,0
NO_Dargaville,0,2021-12-13,Not detected,0
NO_Dargaville,0,2021-12-16,Not detected,0
NO_Dargaville,500,2021-12-20,Detected,254713
NO_Dargaville,0,2021-12-29,Not detected,0
NO_Dargaville,0,2022-01-05,Not detected,0
NO_Dargaville,0,2022-01-18,Not detected,0
NO_Dargaville,0,2022-01-20,Not detected,0
NO_Dargaville,0,2022-01-25,Not detected,0
NO_Dargaville,0,2022-01-27,Not detected,0
NO_Dargaville,0,2022-02-01,Not detected,0
NO_Dargaville,0,2022-02-03,Not detected,0
NO_Dargaville,0,2022-02-08,Not detected,0
NO_Dargaville,0,2022-02-10,Not detected,0
NO_Dargaville,0,2022-02-14,Not detected,0
NO_Dargaville,0,2022-02-17,Not detected,0
NO_Dargaville,4000.52,2022-02-21,Detected,2037972
NO_Dargaville,178069.08,2022-02-24,Detected,90713170
NO_Dargaville,212799.88,2022-02-28,Detected,108405972
NO_Dargaville,243691.84,2022-03-03,Detected,124143166
NO_Dargaville,6905.69,2022-03-07,Detected,3517943
NO_Dargaville,3337.23,2022-03-10,Detected,1700074
NO_Dargaville,146778.73,2022-03-14,Detected,74773025
NO_Dargaville,23294.15,2022-03-17,Detected,11866665
NO_Dargaville,87688.35,2022-03-22,Detected,44670799
NO_Dargaville,38145.52,2022-03-24,Detected,19432352
NO_Dargaville,61877,2022-03-29,Detected,31521805
NO_Dargaville,10190.08,2022-04-01,Detected,5191100
NO_Dargaville,72240.89,2022-04-04,Detected,36801448
NO_Dargaville,25142.2,2022-04-11,Detected,12808111
NO_Dargaville,43338.45,2022-04-13,Detected,22077770
NO_Dargaville,45044.88,2022-04-19,Detected,22947071
NO_Dargaville,141221.48,2022-04-21,Detected,71942013
NO_Dargaville,29160.07,2022-04-27,Detected,14854922
NO_Dargaville,10860.65,2022-05-02,Detected,5532706
NO_Dargaville,1547.06,2022-05-09,Detected,788113
NO_Dargaville,500,2022-05-16,Detected,254713
NO_Dargaville,1204.64,2022-05-19,Detected,613675
NO_Dargaville,17334.76,2022-05-23,Detected,8830792
NO_Dargaville,9549.02,2022-05-26,Detected,4864527
NO_Dargaville,574.28,2022-05-30,Detected,292553
NO_Dargaville,26719.18,2022-06-02,Detected,13611467
NO_Dargaville,1153.92,2022-06-07,Detected,587837
NO_Dargaville,933.63,2022-06-13,Detected,475616
NO_Dargaville,18698.3,2022-06-16,Detected,9525416
NO_Dargaville,5297.15,2022-06-20,Detected,2698510
NO_Dargaville,41718.01,2022-06-27,Detected,21252274
NO_Dargaville,24178.79,2022-06-30,Detected,12317324
NO_Dargaville,6018.02,2022-07-04,Detected,3065740
NO_Dargaville,6709.01,2022-07-11,Detected,3417749
NO_Dargaville,782.28,2022-07-14,Detected,398514
NO_Dargaville,1459.07,2022-07-19,Detected,743289
NO_Dargaville,6613.31,2022-07-21,Detected,3368997
NO_Dargaville,636,2022-07-26,Detected,323995
NO_Dargaville,500,2022-07-28,Detected,254713
NO_Dargaville,71553.4,2022-08-01,Detected,36451223
NO_Dargaville,52136.81,2022-08-04,Detected,26559890
NO_Dargaville,17890.16,2022-08-15,Detected,9113727
NO_Dargaville,500,2022-08-29,Detected,254713
NO_Dargaville,15883,2022-09-05,Detected,8091226
NO_Dargaville,17822.26,2022-09-08,Detected,9079137
NO_Dargaville,1771,2022-09-12,Detected,902194
NO_Dargaville,500,2022-09-19,Detected,254713
NO_Dargaville,5375.8,2022-09-29,Detected,2738576
NO_Dargaville,1787.01,2022-10-03,Detected,910350
NO_Dargaville,500,2022-10-10,Detected,254713
NO_Dargaville,4794.15,2022-10-17,Detected,2442268
NO_Dargaville,7348.77,2022-11-23,Detected,3743660
NO_Dargaville,1924.17,2022-11-28,Detected,980223
NO_Dargaville,7673.01,2022-11-30,Detected,3908837
NO_Dargaville,3491.03,2022-12-06,Detected,1778424
NO_Dargaville,500,2023-01-10,Detected,254713
NO_Dargaville,4565.8,2023-01-16,Detected,2325941
NO_Dargaville,500,2023-01-19,Detected,254713
NO_Dargaville,2379.66,2023-01-23,Detected,1212262
NO_Dargaville,5025,2023-02-21,Detected,2559869
NO_Dargaville,1894,2023-03-01,Detected,964854
NO_Dargaville,7005,2023-03-06,Detected,3568535
NO_Dargaville,6260,2023-03-16,Detected,3189012
NO_Hikurangi,0,2021-09-13,Not detected,0
NO_Hikurangi,0,2021-10-12,Not detected,0
NO_Hikurangi,0,2021-10-18,Not detected,0
NO_Hikurangi,0,2021-10-28,Not detected,0
NO_Hikurangi,0,2021-11-02,Not detected,0
NO_Hikurangi,0,2021-11-10,Not detected,0
NO_Hikurangi,0,2021-11-18,Not detected,0
NO_Hikurangi,0,2021-11-29,Not detected,0
NO_Hikurangi,0,2021-12-07,Not detected,0
NO_Hikurangi,0,2021-12-15,Not detected,0
NO_Hikurangi,0,2021-12-20,Not detected,0
NO_Hikurangi,0,2022-01-13,Not detected,0
NO_Hikurangi,0,2022-01-19,Not detected,0
NO_Hikurangi,0,2022-01-25,Not detected,0
NO_Hikurangi,0,2022-02-04,Not detected,0
NO_Hikurangi,0,2022-02-10,Not detected,0
NO_Hikurangi,0,2022-02-16,Not detected,0
NO_Hikurangi,0,2022-02-21,Not detected,0
NO_Hikurangi,5182.49,2022-03-02,Detected,1659652
NO_Hikurangi,39184.85,2022-03-07,Detected,12548646
NO_Hikurangi,52026.03,2022-03-15,Detected,16660935
NO_Hikurangi,123031.24,2022-03-24,Detected,39399807
NO_Hikurangi,80875.71,2022-04-05,Detected,25899823
NO_Hikurangi,52294.59,2022-04-11,Detected,16746939
NO_Hikurangi,31336.24,2022-04-19,Detected,10035189
NO_Hikurangi,8618.43,2022-04-26,Detected,2759985
NO_Hikurangi,50625.57,2022-05-02,Detected,16212448
NO_Hikurangi,635566.11,2022-05-09,Detected,203535152
NO_Hikurangi,5535.43,2022-05-17,Detected,1772678
NO_Hikurangi,44587.57,2022-05-23,Detected,14278825
NO_Hikurangi,778,2022-05-30,Detected,249148
NO_Hikurangi,1579.4,2022-06-07,Detected,505790
NO_Hikurangi,11302.57,2022-06-13,Detected,3619561
NO_Hikurangi,4061.57,2022-06-20,Detected,1300686
NO_Hikurangi,500,2022-06-29,Detected,160121
NO_Hikurangi,5916,2022-07-05,Detected,1894553
NO_Hikurangi,4166.41,2022-07-11,Detected,1334260
NO_Hikurangi,131874.45,2022-07-18,Detected,42231777
NO_Hikurangi,891.73,2022-07-25,Detected,285569
NO_Hikurangi,5056.97,2022-08-01,Detected,1619455
NO_Hikurangi,16054.23,2022-08-09,Detected,5141243
NO_Hikurangi,24127.57,2022-08-16,Detected,7726668
NO_Hikurangi,3381.31,2022-08-22,Detected,1082838
NO_Hikurangi,500,2022-08-31,Detected,160121
NO_Hikurangi,1195,2022-09-05,Detected,382689
NO_Hikurangi,4296.76,2022-09-12,Detected,1376004
NO_Hikurangi,726.81,2022-09-19,Detected,232755
NO_Hikurangi,500,2022-10-03,Detected,160121
NO_Hikurangi,1038.11,2022-10-10,Detected,332446
NO_Hikurangi,0,2022-10-18,Not detected,0
NO_Hikurangi,5926.54,2022-10-26,Detected,1897928
NO_Hikurangi,3401.79,2022-11-07,Detected,1089397
NO_Hikurangi,9878.78,2022-11-14,Detected,3163603
NO_Hikurangi,500,2022-11-22,Detected,160121
NO_Hikurangi,177138.6,2022-12-05,Detected,56727272
NO_Hikurangi,2534.81,2022-12-14,Detected,811753
NO_Hikurangi,3773.46,2022-12-19,Detected,1208421
NO_Hikurangi,1272.76,2023-01-09,Detected,407591
NO_Hikurangi,4128.75,2023-01-16,Detected,1322200
NO_Hikurangi,4870.37,2023-01-23,Detected,1559698
NO_Hikurangi,0,2023-02-07,Not detected,0
NO_Hikurangi,1981,2023-02-20,Detected,634399
NO_Hikurangi,500,2023-02-27,Detected,160121
NO_Hikurangi,2741,2023-03-06,Detected,877784
NO_Hikurangi,1221,2023-03-14,Detected,391015
NO_Kaeo,0,2021-08-24,Not detected,0
NO_Kaeo,0,2021-08-31,Not detected,0
NO_Kaeo,0,2021-09-07,Not detected,0
NO_Kaeo,0,2021-09-14,Not detected,0
NO_Kaeo,0,2021-10-12,Not detected,0
NO_Kaeo,0,2021-10-14,Not detected,0
NO_Kaeo,0,2021-10-19,Not detected,0
NO_Kaeo,0,2021-10-21,Not detected,0
NO_Kaeo,0,2021-10-26,Not detected,0
NO_Kaeo,0,2021-11-02,Not detected,0
NO_Kaeo,0,2021-11-04,Not detected,0
NO_Kaeo,0,2021-11-09,Not detected,0
NO_Kaeo,0,2021-11-16,Not detected,0
NO_Kaeo,0,2021-11-22,Not detected,0
NO_Kaeo,0,2021-11-30,Not detected,0
NO_Kaeo,0,2021-12-07,Not detected,0
NO_Kaeo,0,2021-12-14,Not detected,0
NO_Kaeo,0,2021-12-21,Not detected,0
NO_Kaeo,0,2022-01-11,Not detected,0
NO_Kaeo,0,2022-01-18,Not detected,0
NO_Kaeo,0,2022-01-25,Not detected,0
NO_Kaeo,0,2022-02-01,Not detected,0
NO_Kaeo,3697.98,2022-02-10,Detected,1535801
NO_Kaeo,2737.91,2022-02-15,Detected,1137076
NO_Kaeo,873.6,2022-02-17,Detected,362813
NO_Kaeo,0,2022-02-22,Not detected,0
NO_Kaeo,1920.03,2022-02-24,Detected,797404
NO_Kaeo,71264.01,2022-03-01,Detected,29596529
NO_Kaeo,20606.12,2022-03-02,Detected,8557891
NO_Kaikohe,0,2021-08-24,Not detected,0
NO_Kaikohe,0,2021-08-31,Not detected,0
NO_Kaikohe,0,2021-09-02,Not detected,0
NO_Kaikohe,0,2021-09-07,Not detected,0
NO_Kaikohe,0,2021-09-14,Not detected,0
NO_Kaikohe,0,2021-09-21,Not detected,0
NO_Kaikohe,0,2021-09-23,Not detected,0
NO_Kaikohe,0,2021-09-28,Not detected,0
NO_Kaikohe,0,2021-09-30,Not detected,0
NO_Kaikohe,0,2021-10-05,Not detected,0
NO_Kaikohe,0,2021-10-07,Not detected,0
NO_Kaikohe,0,2021-10-12,Not detected,0
NO_Kaikohe,0,2021-10-14,Not detected,0
NO_Kaikohe,0,2021-10-19,Not detected,0
NO_Kaikohe,0,2021-10-21,Not detected,0
NO_Kaikohe,0,2021-10-26,Not detected,0
NO_Kaikohe,0,2021-10-28,Not detected,0
NO_Kaikohe,0,2021-11-02,Not detected,0
NO_Kaikohe,0,2021-11-04,Not detected,0
NO_Kaikohe,0,2021-11-09,Not detected,0
NO_Kaikohe,0,2021-11-11,Not detected,0
NO_Kaikohe,0,2021-11-16,Not detected,0
NO_Kaikohe,0,2021-11-18,Not detected,0
NO_Kaikohe,0,2021-11-23,Not detected,0
NO_Kaikohe,0,2021-11-25,Not detected,0
NO_Kaikohe,0,2021-11-30,Not detected,0
NO_Kaikohe,0,2021-12-02,Not detected,0
NO_Kaikohe,0,2021-12-07,Not detected,0
NO_Kaikohe,0,2021-12-09,Not detected,0
NO_Kaikohe,0,2021-12-14,Not detected,0
NO_Kaikohe,0,2021-12-16,Not detected,0
NO_Kaikohe,0,2021-12-21,Not detected,0
NO_Kaikohe,0,2021-12-29,Not detected,0
NO_Kaikohe,0,2022-01-05,Not detected,0
NO_Kaikohe,0,2022-01-11,Not detected,0
NO_Kaikohe,0,2022-01-13,Not detected,0
NO_Kaikohe,0,2022-01-18,Not detected,0
NO_Kaikohe,0,2022-01-25,Not detected,0
NO_Kaikohe,0,2022-01-27,Not detected,0
NO_Kaikohe,0,2022-02-01,Not detected,0
NO_Kaikohe,0,2022-02-03,Not detected,0
NO_Kaikohe,0,2022-02-08,Not detected,0
NO_Kaikohe,0,2022-02-10,Not detected,0
NO_Kaikohe,500,2022-02-15,Detected,86188
NO_Kaikohe,4836.68,2022-02-17,Detected,833734
NO_Kaikohe,2550.63,2022-02-22,Detected,439670
NO_Kaikohe,84219.83,2022-02-24,Detected,14517589
NO_Kaikohe,390404.1,2022-03-01,Detected,67296818
NO_Kaikohe,151390.63,2022-03-03,Detected,26096313
NO_Kaikohe,1381625.63,2022-03-08,Detected,238160944
NO_Kaikohe,148673.49,2022-03-10,Detected,25627939
NO_Kaikohe,48854.47,2022-03-15,Detected,8421403
NO_Kaikohe,21852.87,2022-03-17,Detected,3766939
NO_Kaikohe,65988.1,2022-03-22,Detected,11374852
NO_Kaikohe,35281,2022-03-24,Detected,6081644
NO_Kaikohe,5054,2022-03-29,Detected,871195
NO_Kaikohe,11789,2022-03-31,Detected,2032156
NO_Kaikohe,104554.29,2022-04-05,Detected,18022789
NO_Kaikohe,50745.3,2022-04-07,Detected,8747339
NO_Kaikohe,62841.09,2022-04-12,Detected,10832379
NO_Kaikohe,3847.75,2022-04-14,Detected,663264
NO_Kaikohe,110718.24,2022-04-21,Detected,19085315
NO_Kaikohe,3860.6,2022-04-26,Detected,665479
NO_Kaikohe,500,2022-05-03,Detected,86188
NO_Kaikohe,62927.26,2022-05-05,Detected,10847233
NO_Kaikohe,5372.46,2022-05-10,Detected,926090
NO_Kaitaia,0,2021-08-24,Not detected,0
NO_Kaitaia,0,2021-08-31,Not detected,0
NO_Kaitaia,0,2021-09-02,Not detected,0
NO_Kaitaia,0,2021-09-06,Not detected,0
NO_Kaitaia,0,2021-09-09,Not detected,0
NO_Kaitaia,0,2021-09-14,Not detected,0
NO_Kaitaia,0,2021-09-16,Not detected,0
NO_Kaitaia,0,2021-09-21,Not detected,0
NO_Kaitaia,0,2021-09-28,Not detected,0
NO_Kaitaia,0,2021-10-05,Not detected,0
NO_Kaitaia,0,2021-10-07,Not detected,0
NO_Kaitaia,0,2021-10-11,Not detected,0
NO_Kaitaia,0,2021-10-14,Not detected,0
NO_Kaitaia,0,2021-10-19,Not detected,0
NO_Kaitaia,0,2021-10-21,Not detected,0
NO_Kaitaia,0,2021-10-28,Not detected,0
NO_Kaitaia,0,2021-11-02,Not detected,0
NO_Kaitaia,0,2021-11-04,Not detected,0
NO_Kaitaia,500,2021-11-09,Detected,263005
NO_Kaitaia,500,2021-11-10,Detected,263005
NO_Kaitaia,500,2021-11-15,Detected,263005
NO_Kaitaia,0,2021-11-18,Not detected,0
NO_Kaitaia,0,2021-11-23,Not detected,0
NO_Kaitaia,500,2021-11-25,Detected,263005
NO_Kaitaia,0,2021-11-30,Not detected,0
NO_Kaitaia,500,2021-12-01,Detected,263005
NO_Kaitaia,0,2021-12-06,Not detected,0
NO_Kaitaia,0,2021-12-09,Not detected,0
NO_Kaitaia,0,2021-12-14,Not detected,0
NO_Kaitaia,0,2021-12-16,Not detected,0
NO_Kaitaia,0,2021-12-20,Not detected,0
NO_Kaitaia,0,2021-12-29,Not detected,0
NO_Kaitaia,0,2022-01-05,Not detected,0
NO_Kaitaia,0,2022-01-11,Not detected,0
NO_Kaitaia,0,2022-01-13,Not detected,0
NO_Kaitaia,500,2022-01-17,Detected,263005
NO_Kaitaia,0,2022-01-20,Not detected,0
NO_Kaitaia,0,2022-01-25,Not detected,0
NO_Kaitaia,0,2022-01-26,Not detected,0
NO_Kaitaia,0,2022-02-01,Not detected,0
NO_Kaitaia,0,2022-02-02,Not detected,0
NO_Kaitaia,0,2022-02-08,Not detected,0
NO_Kaitaia,0,2022-02-10,Not detected,0
NO_Kaitaia,0,2022-02-15,Not detected,0
NO_Kaitaia,4380.21,2022-02-17,Detected,2304039
NO_Kaitaia,7097.56,2022-02-22,Detected,3733395
NO_Kaitaia,9660.75,2022-02-24,Detected,5081662
NO_Kaitaia,0,2022-03-01,Not detected,0
NO_Kaitaia,66722.98,2022-03-03,Detected,35097032
NO_Kaitaia,151163.86,2022-03-08,Detected,79513877
NO_Kaitaia,23130.27,2022-03-11,Detected,12166780
NO_Kaitaia,500,2022-03-15,Detected,263005
NO_Kaitaia,17421.04,2022-03-17,Detected,9163661
NO_Kaitaia,78853.72,2022-03-22,Detected,41477936
NO_Kaitaia,14890,2022-03-29,Detected,7832306
NO_Kaitaia,44785.32,2022-04-01,Detected,23557578
NO_Kaitaia,58896.43,2022-04-11,Detected,30980179
NO_Kaitaia,25009.16,2022-04-14,Detected,13155097
NO_Kaitaia,48064.65,2022-04-21,Detected,25282542
NO_Kaitaia,8536.33,2022-04-26,Detected,4490204
NO_Kaitaia,500,2022-04-28,Detected,263005
NO_Kaitaia,7499.7,2022-05-02,Detected,3944925
NO_Kaitaia,1371.87,2022-05-05,Detected,721618
NO_Kaitaia,6200.26,2022-05-10,Detected,3261405
NO_Kaitaia,2980.25,2022-05-12,Detected,1567644
NO_Kaiwaka,0,2021-08-24,Not detected,0
NO_Kaiwaka,0,2021-09-06,Not detected,0
NO_Kaiwaka,0,2021-09-13,Not detected,0
NO_Kaiwaka,0,2021-09-16,Not detected,0
NO_Kaiwaka,0,2021-10-01,Not detected,0
NO_Kaiwaka,0,2021-10-04,Not detected,0
NO_Kaiwaka,0,2021-10-07,Not detected,0
NO_Kaiwaka,0,2021-10-11,Not detected,0
NO_Kaiwaka,0,2021-10-13,Not detected,0
NO_Kaiwaka,0,2021-10-18,Not detected,0
NO_Kaiwaka,0,2021-10-21,Not detected,0
NO_Kaiwaka,0,2021-10-27,Not detected,0
NO_Kaiwaka,0,2021-10-29,Not detected,0
NO_Kaiwaka,0,2021-11-01,Not detected,0
NO_Kaiwaka,0,2021-11-04,Not detected,0
NO_Kaiwaka,0,2021-11-08,Not detected,0
NO_Kaiwaka,0,2021-11-11,Not detected,0
NO_Kaiwaka,0,2021-11-15,Not detected,0
NO_Kaiwaka,500,2021-11-18,Detected,174931
NO_Kaiwaka,0,2021-11-23,Not detected,0
NO_Kaiwaka,0,2021-11-25,Not detected,0
NO_Kaiwaka,0,2021-11-29,Not detected,0
NO_Kaiwaka,0,2021-12-02,Not detected,0
NO_Kaiwaka,0,2021-12-06,Not detected,0
NO_Kaiwaka,0,2021-12-09,Not detected,0
NO_Kaiwaka,0,2021-12-14,Not detected,0
NO_Kaiwaka,0,2021-12-16,Not detected,0
NO_Kaiwaka,0,2021-12-20,Not detected,0
NO_Kaiwaka,0,2021-12-29,Not detected,0
NO_Kaiwaka,0,2022-01-05,Not detected,0
NO_Kaiwaka,0,2022-01-10,Not detected,0
NO_Kaiwaka,0,2022-01-13,Not detected,0
NO_Kaiwaka,0,2022-01-17,Not detected,0
NO_Kaiwaka,0,2022-01-20,Not detected,0
NO_Kaiwaka,0,2022-01-24,Not detected,0
NO_Kaiwaka,0,2022-01-27,Not detected,0
NO_Kaiwaka,0,2022-02-01,Not detected,0
NO_Kaiwaka,0,2022-02-03,Not detected,0
NO_Kaiwaka,0,2022-02-08,Not detected,0
NO_Kaiwaka,0,2022-02-10,Not detected,0
NO_Kaiwaka,0,2022-02-14,Not detected,0
NO_Kaiwaka,0,2022-02-17,Not detected,0
NO_Kaiwaka,0,2022-02-21,Not detected,0
NO_Kaiwaka,7615.84,2022-02-24,Detected,2664500
NO_Kaiwaka,7950.25,2022-02-28,Detected,2781498
NO_Kaiwaka,13045.59,2022-03-03,Detected,4564169
NO_Kaiwaka,2223.28,2022-03-07,Detected,777843
NO_Kaiwaka,13476.49,2022-03-10,Detected,4714925
NO_Kaiwaka,89162.55,2022-03-14,Detected,31194678
NO_Kaiwaka,280167.28,2022-03-17,Detected,98020168
NO_Kaiwaka,746671.77,2022-03-22,Detected,261232835
NO_Kaiwaka,1800,2022-03-25,Detected,629753
NO_Kaiwaka,23738,2022-03-28,Detected,8305048
NO_Kaiwaka,500,2022-03-31,Detected,174931
NO_Kaiwaka,8382.56,2022-04-04,Detected,2932747
NO_Kaiwaka,4592.97,2022-04-07,Detected,1606910
NO_Kaiwaka,500,2022-04-11,Detected,174931
NO_Kaiwaka,500,2022-04-13,Detected,174931
NO_Kaiwaka,891.92,2022-04-19,Detected,312049
NO_Kaiwaka,36011.27,2022-04-26,Detected,12599011
NO_Kaiwaka,22470.35,2022-05-02,Detected,7861544
NO_Kaiwaka,128655.6,2022-05-06,Detected,45011835
NO_Kaiwaka,61488.88,2022-05-09,Detected,21512684
NO_Kaiwaka,107207.84,2022-05-12,Detected,37508057
NO_Kaiwaka,15903.58,2022-05-16,Detected,5564074
NO_Kaiwaka,4924.81,2022-05-19,Detected,1723008
NO_Kaiwaka,7983.97,2022-05-23,Detected,2793295
NO_Kaiwaka,500,2022-05-31,Detected,174931
NO_Kaiwaka,500,2022-06-03,Detected,174931
NO_Kaiwaka,500,2022-06-07,Detected,174931
NO_Kaiwaka,888.51,2022-06-10,Detected,310856
NO_Kaiwaka,500,2022-06-14,Detected,174931
NO_Kaiwaka,2350.93,2022-06-21,Detected,822503
NO_Kaiwaka,1085.94,2022-06-27,Detected,379930
NO_Kaiwaka,3443.6,2022-06-30,Detected,1204788
NO_Kaiwaka,9499.83,2022-07-05,Detected,3323639
NO_Kaiwaka,7343.82,2022-07-11,Detected,2569330
NO_Kaiwaka,3231.18,2022-07-14,Detected,1130470
NO_Kaiwaka,25440.16,2022-07-18,Detected,8900571
NO_Kaiwaka,500,2022-07-22,Detected,174931
NO_Kaiwaka,500,2022-07-25,Detected,174931
NO_Kaiwaka,0,2022-07-28,Not detected,0
NO_Kaiwaka,8689.71,2022-08-01,Detected,3040208
NO_Kaiwaka,1478064.58,2022-08-04,Detected,517120128
NO_Kaiwaka,2211.66,2022-08-09,Detected,773778
NO_Kaiwaka,1732.77,2022-08-12,Detected,606232
NO_Kaiwaka,500,2022-08-15,Detected,174931
NO_Kaiwaka,2005.85,2022-08-19,Detected,701772
NO_Kaiwaka,1184.32,2022-08-22,Detected,414349
NO_Kaiwaka,7513.94,2022-08-25,Detected,2628849
NO_Kaiwaka,730.3,2022-08-29,Detected,255504
NO_Kaiwaka,500,2022-09-01,Detected,174931
NO_Kaiwaka,500,2022-09-05,Detected,174931
NO_Kaiwaka,14137.31,2022-09-08,Detected,4946121
NO_Kaiwaka,1129,2022-09-12,Detected,394995
NO_Kaiwaka,6636.97,2022-09-15,Detected,2322030
NO_Kaiwaka,500,2022-09-19,Detected,174931
NO_Kaiwaka,3101.69,2022-09-22,Detected,1085166
NO_Kaiwaka,6997.83,2022-09-27,Detected,2448281
NO_Kaiwaka,1289.03,2022-09-29,Detected,450983
NO_Kaiwaka,500,2022-10-04,Detected,174931
NO_Kaiwaka,500,2022-10-06,Detected,174931
NO_Kaiwaka,4745.78,2022-10-10,Detected,1660372
NO_Kaiwaka,12598.76,2022-10-13,Detected,4407840
NO_Kaiwaka,500,2022-10-17,Detected,174931
NO_Kaiwaka,5124.5,2022-10-20,Detected,1792873
NO_Kaiwaka,500,2022-10-25,Detected,174931
NO_Kaiwaka,500,2022-10-27,Detected,174931
NO_Kaiwaka,500,2022-10-31,Detected,174931
NO_Kaiwaka,1610.84,2022-11-03,Detected,563573
NO_Kaiwaka,115464.62,2022-11-07,Detected,40396799
NO_Kaiwaka,2858.7,2022-11-10,Detected,1000153
NO_Kaiwaka,7175.29,2022-11-14,Detected,2510368
NO_Kaiwaka,500,2022-11-17,Detected,174931
NO_Kaiwaka,500,2022-11-21,Detected,174931
NO_Kaiwaka,35607.92,2022-11-24,Detected,12457894
NO_Kaiwaka,500,2022-11-28,Detected,174931
NO_Kaiwaka,15803.8,2022-12-01,Detected,5529165
NO_Kaiwaka,225800.56,2022-12-05,Detected,78999264
NO_Kaiwaka,500,2022-12-08,Detected,174931
NO_Kaiwaka,41982.21,2022-12-12,Detected,14688022
NO_Kaiwaka,6119.15,2022-12-15,Detected,2140864
NO_Kaiwaka,1040.42,2022-12-19,Detected,364004
NO_Kaiwaka,500,2023-01-12,Detected,174931
NO_Kaiwaka,1184.48,2023-01-16,Detected,414405
NO_Kaiwaka,101694.54,2023-01-19,Detected,35579158
NO_Kaiwaka,2553.44,2023-01-23,Detected,893354
NO_Kaiwaka,500,2023-01-26,Detected,174931
NO_Kaiwaka,0,2023-01-31,Not detected,0
NO_Kaiwaka,551,2023-02-02,Detected,192774
NO_Kaiwaka,0,2023-02-07,Not detected,0
NO_Kaiwaka,34602,2023-03-06,Detected,12105960
NO_Kaiwaka,500,2023-03-13,Detected,174931
NO_Kaiwaka,500,2023-03-16,Detected,174931
NO_Kaiwaka,500,2023-03-20,Detected,174931
NO_Kaiwaka,3963.23,2023-03-23,Detected,1386587
NO_Kawakawa,0,2021-08-24,Not detected,0
NO_Kawakawa,0,2021-08-30,Not detected,0
NO_Kawakawa,0,2021-09-02,Not detected,0
NO_Kawakawa,0,2021-09-07,Not detected,0
NO_Kawakawa,0,2021-09-14,Not detected,0
NO_Kawakawa,0,2021-10-12,Not detected,0
NO_Kawakawa,0,2021-10-14,Not detected,0
NO_Kawakawa,0,2021-10-19,Not detected,0
NO_Kawakawa,0,2021-10-21,Not detected,0
NO_Kawakawa,0,2021-10-26,Not detected,0
NO_Kawakawa,0,2021-10-28,Not detected,0
NO_Kawakawa,0,2021-11-02,Not detected,0
NO_Kawakawa,0,2021-11-04,Not detected,0
NO_Kawakawa,0,2021-11-09,Not detected,0
NO_Kawakawa,0,2021-11-11,Not detected,0
NO_Kawakawa,0,2021-11-16,Not detected,0
NO_Kawakawa,0,2021-11-18,Not detected,0
NO_Kawakawa,0,2021-11-22,Not detected,0
NO_Kawakawa,0,2021-11-25,Not detected,0
NO_Kawakawa,0,2021-11-30,Not detected,0
NO_Kawakawa,500,2021-12-02,Detected,22223
NO_Kawakawa,0,2021-12-07,Not detected,0
NO_Kawakawa,0,2021-12-14,Not detected,0
NO_Kawakawa,0,2021-12-16,Not detected,0
NO_Kawakawa,0,2021-12-21,Not detected,0
NO_Kawakawa,0,2022-01-11,Not detected,0
NO_Kawakawa,0,2022-01-13,Not detected,0
NO_Kawakawa,0,2022-01-18,Not detected,0
NO_Kawakawa,0,2022-01-20,Not detected,0
NO_Kawakawa,0,2022-01-25,Not detected,0
NO_Kawakawa,0,2022-01-27,Not detected,0
NO_Kawakawa,0,2022-02-01,Not detected,0
NO_Kawakawa,0,2022-02-03,Not detected,0
NO_Kawakawa,0,2022-02-08,Not detected,0
NO_Kawakawa,0,2022-02-10,Not detected,0
NO_Kawakawa,0,2022-02-15,Not detected,0
NO_Kawakawa,500,2022-02-17,Detected,22223
NO_Kawakawa,0,2022-02-22,Not detected,0
NO_Kawakawa,23492.33,2022-02-24,Detected,1044175
NO_Kawakawa,17418.47,2022-03-01,Detected,774207
NO_Kawakawa,29736.23,2022-03-03,Detected,1321700
NO_Kawakawa,218552.13,2022-03-08,Detected,9714093
NO_Kawakawa,12210.6,2022-03-10,Detected,542730
NO_Kawakawa,30916.8,2022-03-15,Detected,1374174
NO_Kawakawa,15869.53,2022-03-17,Detected,705360
NO_Kawakawa,18454.64,2022-03-22,Detected,820262
NO_Kawakawa,89644,2022-03-24,Detected,3984450
NO_Kawakawa,40792,2022-03-29,Detected,1813101
NO_Kawakawa,59402,2022-03-31,Detected,2640269
NO_Kawakawa,31156.14,2022-04-07,Detected,1384812
NO_Kawakawa,18503.27,2022-04-14,Detected,822423
NO_Kawakawa,22558.66,2022-04-28,Detected,1002675
NO_Kawakawa,21740.24,2022-05-03,Detected,966299
NO_Kawakawa,39852.84,2022-05-05,Detected,1771358
NO_Kerikeri,0,2021-08-23,Not detected,0
